TransactionId,SalesKey,LineNumber,DateKey,TimeKey,CustomerId,ShopId,MenuItemId,Quantity,UnitPrice,LineTotal,PaymentMethod,Size,CreatedAt
txn-000141,141,1,20250928,43009,customer-138,shop-001,item-005,1,4.25,4.25,Cash,Medium,2025-09-28T04:30:09Z
txn-000142,142,1,20250910,164022,customer-048,shop-022,item-012,2,5.50,11.00,Credit Card,Small,2025-09-10T16:40:22Z
txn-000143,143,1,20250919,125046,customer-142,shop-001,item-013,1,6.95,6.95,Gift Card,Medium,2025-09-19T12:50:46Z
txn-000144,144,1,20250903,172652,customer-062,shop-024,item-011,1,2.75,2.75,Credit Card,Small,2025-09-03T17:26:52Z
txn-000144,144,2,20250903,172652,customer-062,shop-024,item-005,2,4.25,8.50,Credit Card,Medium,2025-09-03T17:26:52Z
txn-000145,145,1,20250915,83859,customer-179,shop-016,item-003,1,3.75,3.75,Debit Card,Small,2025-09-15T08:38:59Z
txn-000145,145,2,20250915,83859,customer-179,shop-016,item-015,1,3.50,3.50,Debit Card,Small,2025-09-15T08:38:59Z
txn-000146,146,1,20250831,83145,customer-132,shop-013,item-007,1,4.50,4.50,Gift Card,Medium,2025-08-31T08:31:45Z
txn-000147,147,1,20250902,112626,customer-070,shop-004,item-015,3,4.25,12.75,Gift Card,Medium,2025-09-02T11:26:26Z
txn-000147,147,2,20250902,112626,customer-070,shop-004,item-013,1,6.95,6.95,Gift Card,Medium,2025-09-02T11:26:26Z
txn-000148,148,1,20250827,33015,customer-206,shop-003,item-020,1,2.25,2.25,Gift Card,Small,2025-08-27T03:30:15Z
txn-000149,149,1,20250831,1113,customer-115,shop-020,item-015,1,4.25,4.25,Gift Card,Medium,2025-08-31T00:11:13Z
txn-000150,150,1,20250929,224228,customer-112,shop-009,item-013,1,6.95,6.95,Credit Card,Medium,2025-09-29T22:42:28Z
txn-000151,151,1,20250804,63346,customer-037,shop-028,item-003,1,3.75,3.75,Gift Card,Small,2025-08-04T06:33:46Z
txn-000152,152,1,20250925,74632,customer-009,shop-020,item-012,1,5.50,5.50,Gift Card,Large,2025-09-25T07:46:32Z
txn-000152,152,2,20250925,74632,customer-009,shop-020,item-015,1,4.25,4.25,Gift Card,Medium,2025-09-25T07:46:32Z
txn-000152,152,3,20250925,74632,customer-009,shop-020,item-003,1,5.25,5.25,Gift Card,Large,2025-09-25T07:46:32Z
txn-000153,153,1,20250918,165124,customer-133,shop-013,item-009,1,3.25,3.25,Credit Card,Large,2025-09-18T16:51:24Z
txn-000154,154,1,20250917,223445,customer-052,shop-004,item-015,2,3.50,7.00,Credit Card,Small,2025-09-17T22:34:45Z
txn-000155,155,1,20251005,21046,customer-089,shop-023,item-010,1,3.75,3.75,Cash,Small,2025-10-05T02:10:46Z
txn-000156,156,1,20250905,82016,customer-131,shop-008,item-008,1,4.25,4.25,Debit Card,Small,2025-09-05T08:20:16Z
txn-000156,156,2,20250905,82016,customer-131,shop-008,item-016,1,3.50,3.50,Debit Card,Large,2025-09-05T08:20:16Z
txn-000157,157,1,20250929,155634,customer-227,shop-003,item-016,1,3.50,3.50,Mobile Pay,Large,2025-09-29T15:56:34Z
txn-000158,158,1,20250813,100157,customer-249,shop-011,item-017,1,2.75,2.75,Credit Card,Medium,2025-08-13T10:01:57Z
txn-000159,159,1,20250927,73826,customer-047,shop-025,item-002,1,3.75,3.75,Gift Card,Small,2025-09-27T07:38:26Z
txn-000160,160,1,20251009,25149,customer-058,shop-012,item-009,2,3.25,6.50,Mobile Pay,Large,2025-10-09T02:51:49Z
txn-000160,160,2,20251009,25149,customer-058,shop-012,item-007,1,4.50,4.50,Mobile Pay,Medium,2025-10-09T02:51:49Z
txn-000161,161,1,20250919,10449,customer-165,shop-006,item-020,2,3.25,6.50,Cash,Large,2025-09-19T01:04:49Z
txn-000162,162,1,20250805,55922,customer-212,shop-028,item-019,1,3.25,3.25,Credit Card,Medium,2025-08-05T05:59:22Z
txn-000163,163,1,20251002,65726,customer-008,shop-016,item-010,1,3.75,3.75,Cash,Medium,2025-10-02T06:57:26Z
txn-000164,164,1,20250914,65003,customer-019,shop-023,item-016,1,3.00,3.00,Debit Card,Medium,2025-09-14T06:50:03Z
txn-000165,165,1,20251009,235424,customer-082,shop-024,item-012,1,5.50,5.50,Gift Card,Large,2025-10-09T23:54:24Z
txn-000166,166,1,20250827,51515,customer-116,shop-008,item-013,1,6.95,6.95,Credit Card,Large,2025-08-27T05:15:15Z
txn-000167,167,1,20250902,5850,customer-240,shop-019,item-006,3,3.95,11.85,Mobile Pay,Medium,2025-09-02T00:58:50Z
txn-000168,168,1,20250918,125724,customer-006,shop-003,item-008,1,4.25,4.25,Cash,Small,2025-09-18T12:57:24Z
txn-000169,169,1,20250928,61910,customer-226,shop-027,item-001,1,3.00,3.00,Gift Card,Small,2025-09-28T06:19:10Z
txn-000170,170,1,20251014,95454,customer-104,shop-012,item-018,1,4.50,4.50,Gift Card,Small,2025-10-14T09:54:54Z
txn-000171,171,1,20250913,232406,customer-196,shop-018,item-004,1,4.25,4.25,Cash,Small,2025-09-13T23:24:06Z
txn-000171,171,2,20250913,232406,customer-196,shop-018,item-005,1,4.25,4.25,Cash,Medium,2025-09-13T23:24:06Z
txn-000172,172,1,20250919,162029,customer-103,shop-017,item-011,1,2.75,2.75,Credit Card,Medium,2025-09-19T16:20:29Z
txn-000173,173,1,20250814,194247,customer-084,shop-030,item-020,2,3.25,6.50,Mobile Pay,Large,2025-08-14T19:42:47Z
txn-000174,174,1,20250919,174311,customer-137,shop-016,item-001,1,3.50,3.50,Cash,Medium,2025-09-19T17:43:11Z
txn-000175,175,1,20250831,25628,customer-204,shop-029,item-009,1,3.25,3.25,Credit Card,Large,2025-08-31T02:56:28Z
txn-000176,176,1,20251010,65902,customer-014,shop-019,item-020,1,2.75,2.75,Debit Card,Medium,2025-10-10T06:59:02Z
txn-000177,177,1,20250819,183334,customer-005,shop-015,item-007,1,4.50,4.50,Gift Card,Medium,2025-08-19T18:33:34Z
txn-000178,178,1,20251011,163730,customer-187,shop-002,item-018,3,5.25,15.75,Debit Card,Medium,2025-10-11T16:37:30Z
txn-000179,179,1,20250818,13239,customer-118,shop-030,item-009,1,3.25,3.25,Mobile Pay,Large,2025-08-18T01:32:39Z
txn-000180,180,1,20250830,53312,customer-058,shop-010,item-016,1,3.00,3.00,Debit Card,Medium,2025-08-30T05:33:12Z
txn-000180,180,2,20250830,53312,customer-058,shop-010,item-011,1,2.75,2.75,Debit Card,Large,2025-08-30T05:33:12Z
txn-000181,181,1,20250907,24505,customer-230,shop-013,item-010,1,3.75,3.75,Debit Card,Large,2025-09-07T02:45:05Z
txn-000182,182,1,20251012,192529,customer-123,shop-007,item-018,1,5.95,5.95,Cash,Large,2025-10-12T19:25:29Z
txn-000183,183,1,20250824,113403,customer-063,shop-002,item-008,1,4.25,4.25,Cash,Small,2025-08-24T11:34:03Z
txn-000184,184,1,20251006,91732,customer-198,shop-005,item-006,1,3.95,3.95,Cash,Medium,2025-10-06T09:17:32Z
txn-000184,184,2,20251006,91732,customer-198,shop-005,item-014,1,7.25,7.25,Cash,Medium,2025-10-06T09:17:32Z
txn-000184,184,3,20251006,91732,customer-198,shop-005,item-016,1,3.50,3.50,Cash,Large,2025-10-06T09:17:32Z
txn-000185,185,1,20250823,190644,customer-137,shop-024,item-006,3,3.25,9.75,Credit Card,Small,2025-08-23T19:06:44Z
txn-000185,185,2,20250823,190644,customer-137,shop-024,item-014,1,7.25,7.25,Credit Card,Medium,2025-08-23T19:06:44Z
txn-000185,185,3,20250823,190644,customer-137,shop-024,item-020,2,2.25,4.50,Credit Card,Small,2025-08-23T19:06:44Z
txn-000186,186,1,20250804,211809,customer-003,shop-010,item-011,1,2.75,2.75,Cash,Medium,2025-08-04T21:18:09Z
txn-000187,187,1,20250814,64230,customer-218,shop-017,item-004,1,4.95,4.95,Mobile Pay,Medium,2025-08-14T06:42:30Z
txn-000188,188,1,20250819,75231,customer-004,shop-024,item-007,1,3.75,3.75,Mobile Pay,Small,2025-08-19T07:52:31Z
txn-000189,189,1,20250911,183714,customer-132,shop-011,item-006,1,3.95,3.95,Gift Card,Medium,2025-09-11T18:37:14Z
txn-000189,189,2,20250911,183714,customer-132,shop-011,item-005,1,3.50,3.50,Gift Card,Small,2025-09-11T18:37:14Z
txn-000190,190,1,20250827,40830,customer-245,shop-011,item-001,1,4.00,4.00,Cash,Large,2025-08-27T04:08:30Z
txn-000190,190,2,20250827,40830,customer-245,shop-011,item-009,1,3.25,3.25,Cash,Small,2025-08-27T04:08:30Z
txn-000191,191,1,20250909,144121,customer-176,shop-017,item-010,1,3.75,3.75,Mobile Pay,Large,2025-09-09T14:41:21Z
txn-000191,191,2,20250909,144121,customer-176,shop-017,item-012,1,5.50,5.50,Mobile Pay,Small,2025-09-09T14:41:21Z
txn-000192,192,1,20250906,123632,customer-107,shop-023,item-007,1,5.25,5.25,Gift Card,Large,2025-09-06T12:36:32Z
txn-000192,192,2,20250906,123632,customer-107,shop-023,item-008,1,4.25,4.25,Gift Card,Small,2025-09-06T12:36:32Z
txn-000193,193,1,20250925,3630,customer-029,shop-002,item-018,1,4.50,4.50,Cash,Small,2025-09-25T00:36:30Z
txn-000194,194,1,20251006,71210,customer-053,shop-023,item-017,2,2.75,5.50,Gift Card,Medium,2025-10-06T07:12:10Z
txn-000195,195,1,20250914,142503,customer-145,shop-002,item-010,1,3.75,3.75,Gift Card,Medium,2025-09-14T14:25:03Z
txn-000195,195,2,20250914,142503,customer-145,shop-002,item-001,1,3.00,3.00,Gift Card,Small,2025-09-14T14:25:03Z
txn-000196,196,1,20251008,60054,customer-017,shop-018,item-016,1,3.00,3.00,Credit Card,Medium,2025-10-08T06:00:54Z
txn-000196,196,2,20251008,60054,customer-017,shop-018,item-002,1,3.75,3.75,Credit Card,Small,2025-10-08T06:00:54Z
txn-000196,196,3,20251008,60054,customer-017,shop-018,item-010,1,3.75,3.75,Credit Card,Large,2025-10-08T06:00:54Z
txn-000197,197,1,20250907,91431,customer-115,shop-028,item-018,1,4.50,4.50,Gift Card,Small,2025-09-07T09:14:31Z
txn-000198,198,1,20250922,95410,customer-101,shop-017,item-001,1,3.50,3.50,Debit Card,Medium,2025-09-22T09:54:10Z
txn-000198,198,2,20250922,95410,customer-101,shop-017,item-010,1,3.75,3.75,Debit Card,Large,2025-09-22T09:54:10Z
txn-000199,199,1,20250914,232004,customer-089,shop-005,item-004,1,5.75,5.75,Debit Card,Large,2025-09-14T23:20:04Z
txn-000199,199,2,20250914,232004,customer-089,shop-005,item-002,1,3.75,3.75,Debit Card,Small,2025-09-14T23:20:04Z
txn-000199,199,3,20250914,232004,customer-089,shop-005,item-014,1,6.75,6.75,Debit Card,Small,2025-09-14T23:20:04Z
txn-000200,200,1,20251008,124632,customer-224,shop-002,item-008,1,5.75,5.75,Credit Card,Large,2025-10-08T12:46:32Z
txn-000201,201,1,20250829,80157,customer-060,shop-027,item-020,2,3.25,6.50,Cash,Large,2025-08-29T08:01:57Z
txn-000202,202,1,20251004,82423,customer-134,shop-008,item-018,2,5.95,11.90,Mobile Pay,Large,2025-10-04T08:24:23Z
txn-000203,203,1,20250911,172658,customer-143,shop-016,item-013,1,6.95,6.95,Mobile Pay,Large,2025-09-11T17:26:58Z
txn-000203,203,2,20250911,172658,customer-143,shop-016,item-017,1,2.25,2.25,Mobile Pay,Small,2025-09-11T17:26:58Z
txn-000203,203,3,20250911,172658,customer-143,shop-016,item-011,1,2.75,2.75,Mobile Pay,Small,2025-09-11T17:26:58Z
txn-000204,204,1,20250830,104559,customer-220,shop-023,item-018,1,5.95,5.95,Gift Card,Large,2025-08-30T10:45:59Z
txn-000204,204,2,20250830,104559,customer-220,shop-023,item-014,1,7.25,7.25,Gift Card,Medium,2025-08-30T10:45:59Z
txn-000204,204,3,20250830,104559,customer-220,shop-023,item-019,1,3.25,3.25,Gift Card,Small,2025-08-30T10:45:59Z
txn-000205,205,1,20250906,64023,customer-024,shop-018,item-013,1,6.95,6.95,Debit Card,Large,2025-09-06T06:40:23Z
txn-000206,206,1,20251010,134512,customer-172,shop-018,item-011,2,2.75,5.50,Gift Card,Medium,2025-10-10T13:45:12Z
txn-000207,207,1,20251012,54544,customer-031,shop-024,item-007,1,3.75,3.75,Debit Card,Small,2025-10-12T05:45:44Z
txn-000207,207,2,20251012,54544,customer-031,shop-024,item-013,1,6.95,6.95,Debit Card,Medium,2025-10-12T05:45:44Z
txn-000208,208,1,20250826,152857,customer-093,shop-017,item-016,2,3.00,6.00,Gift Card,Medium,2025-08-26T15:28:57Z
txn-000209,209,1,20250924,204639,customer-222,shop-008,item-018,1,5.95,5.95,Debit Card,Large,2025-09-24T20:46:39Z
txn-000210,210,1,20250902,63830,customer-059,shop-013,item-011,1,2.75,2.75,Debit Card,Medium,2025-09-02T06:38:30Z
txn-000211,211,1,20251012,12244,customer-126,shop-015,item-018,1,5.25,5.25,Mobile Pay,Medium,2025-10-12T01:22:44Z
txn-000212,212,1,20250806,225120,customer-135,shop-002,item-014,1,7.75,7.75,Credit Card,Large,2025-08-06T22:51:20Z
txn-000212,212,2,20250806,225120,customer-135,shop-002,item-005,1,4.95,4.95,Credit Card,Large,2025-08-06T22:51:20Z
txn-000213,213,1,20250807,25132,customer-159,shop-021,item-016,1,3.50,3.50,Cash,Large,2025-08-07T02:51:32Z
txn-000213,213,2,20250807,25132,customer-159,shop-021,item-001,1,3.00,3.00,Cash,Small,2025-08-07T02:51:32Z
txn-000213,213,3,20250807,25132,customer-159,shop-021,item-019,1,3.25,3.25,Cash,Large,2025-08-07T02:51:32Z
txn-000214,214,1,20250818,154319,customer-028,shop-030,item-007,1,5.25,5.25,Cash,Large,2025-08-18T15:43:19Z
txn-000215,215,1,20250908,185008,customer-021,shop-012,item-008,1,4.95,4.95,Gift Card,Medium,2025-09-08T18:50:08Z
txn-000216,216,1,20251003,82149,customer-195,shop-002,item-018,1,5.25,5.25,Gift Card,Medium,2025-10-03T08:21:49Z
txn-000217,217,1,20250918,184516,customer-217,shop-014,item-004,2,5.75,11.50,Mobile Pay,Large,2025-09-18T18:45:16Z
txn-000218,218,1,20251007,110850,customer-228,shop-019,item-003,2,5.25,10.50,Mobile Pay,Large,2025-10-07T11:08:50Z
txn-000219,219,1,20250804,104000,customer-046,shop-030,item-019,1,3.25,3.25,Credit Card,Small,2025-08-04T10:40:00Z
txn-000219,219,2,20250804,104000,customer-046,shop-030,item-005,1,4.95,4.95,Credit Card,Large,2025-08-04T10:40:00Z
txn-000219,219,3,20250804,104000,customer-046,shop-030,item-013,1,6.95,6.95,Credit Card,Medium,2025-08-04T10:40:00Z
txn-000220,220,1,20251012,14352,customer-036,shop-026,item-012,1,5.50,5.50,Credit Card,Small,2025-10-12T01:43:52Z
txn-000221,221,1,20251014,215446,customer-158,shop-020,item-009,1,3.25,3.25,Mobile Pay,Medium,2025-10-14T21:54:46Z
txn-000222,222,1,20250912,41643,customer-048,shop-022,item-020,1,2.75,2.75,Gift Card,Medium,2025-09-12T04:16:43Z
txn-000223,223,1,20250907,32750,customer-183,shop-026,item-011,1,2.75,2.75,Debit Card,Small,2025-09-07T03:27:50Z
txn-000223,223,2,20250907,32750,customer-183,shop-026,item-012,1,5.50,5.50,Debit Card,Medium,2025-09-07T03:27:50Z
txn-000224,224,1,20250819,103916,customer-111,shop-015,item-004,1,4.25,4.25,Cash,Small,2025-08-19T10:39:16Z
txn-000225,225,1,20250901,175838,customer-222,shop-013,item-003,2,5.25,10.50,Mobile Pay,Large,2025-09-01T17:58:38Z
txn-000226,226,1,20250925,184551,customer-134,shop-006,item-009,1,3.25,3.25,Gift Card,Medium,2025-09-25T18:45:51Z
txn-000227,227,1,20250828,10215,customer-108,shop-010,item-008,1,5.75,5.75,Credit Card,Large,2025-08-28T01:02:15Z
txn-000228,228,1,20250811,151549,customer-035,shop-010,item-020,2,2.75,5.50,Gift Card,Medium,2025-08-11T15:15:49Z
txn-000229,229,1,20251003,110132,customer-250,shop-020,item-007,1,4.50,4.50,Mobile Pay,Medium,2025-10-03T11:01:32Z
txn-000230,230,1,20250829,130724,customer-189,shop-023,item-008,2,4.95,9.90,Gift Card,Medium,2025-08-29T13:07:24Z
txn-000230,230,2,20250829,130724,customer-189,shop-023,item-011,1,2.75,2.75,Gift Card,Medium,2025-08-29T13:07:24Z
txn-000230,230,3,20250829,130724,customer-189,shop-023,item-013,1,6.95,6.95,Gift Card,Large,2025-08-29T13:07:24Z
txn-000231,231,1,20251014,184045,customer-141,shop-001,item-007,1,5.25,5.25,Gift Card,Large,2025-10-14T18:40:45Z
txn-000231,231,2,20251014,184045,customer-141,shop-001,item-015,1,4.25,4.25,Gift Card,Medium,2025-10-14T18:40:45Z
txn-000231,231,3,20251014,184045,customer-141,shop-001,item-010,1,3.75,3.75,Gift Card,Small,2025-10-14T18:40:45Z
txn-000232,232,1,20251009,163717,customer-109,shop-026,item-020,1,2.75,2.75,Credit Card,Medium,2025-10-09T16:37:17Z
txn-000233,233,1,20251007,94754,customer-108,shop-018,item-018,1,4.50,4.50,Mobile Pay,Small,2025-10-07T09:47:54Z
txn-000233,233,2,20251007,94754,customer-108,shop-018,item-003,1,5.25,5.25,Mobile Pay,Large,2025-10-07T09:47:54Z
txn-000234,234,1,20250924,222354,customer-166,shop-022,item-011,1,2.75,2.75,Gift Card,Small,2025-09-24T22:23:54Z
txn-000234,234,2,20250924,222354,customer-166,shop-022,item-014,1,6.75,6.75,Gift Card,Small,2025-09-24T22:23:54Z
txn-000234,234,3,20250924,222354,customer-166,shop-022,item-004,1,5.75,5.75,Gift Card,Large,2025-09-24T22:23:54Z
txn-000235,235,1,20250906,134542,customer-101,shop-015,item-005,1,3.50,3.50,Cash,Small,2025-09-06T13:45:42Z
txn-000235,235,2,20250906,134542,customer-101,shop-015,item-012,1,5.50,5.50,Cash,Medium,2025-09-06T13:45:42Z
txn-000236,236,1,20250904,13952,customer-080,shop-011,item-012,1,5.50,5.50,Debit Card,Medium,2025-09-04T01:39:52Z
txn-000237,237,1,20250807,183139,customer-077,shop-002,item-011,1,2.75,2.75,Credit Card,Large,2025-08-07T18:31:39Z
txn-000238,238,1,20251012,32756,customer-063,shop-017,item-018,2,5.25,10.50,Cash,Medium,2025-10-12T03:27:56Z
txn-000239,239,1,20250819,34813,customer-048,shop-021,item-020,1,2.25,2.25,Gift Card,Small,2025-08-19T03:48:13Z
txn-000240,240,1,20250821,53045,customer-072,shop-025,item-018,1,4.50,4.50,Credit Card,Small,2025-08-21T05:30:45Z
txn-000241,241,1,20250921,113954,customer-248,shop-021,item-013,1,6.95,6.95,Cash,Large,2025-09-21T11:39:54Z
txn-000242,242,1,20250818,105,customer-209,shop-022,item-019,1,3.25,3.25,Mobile Pay,Medium,2025-08-18T00:01:05Z
txn-000242,242,2,20250818,105,customer-209,shop-022,item-003,1,4.50,4.50,Mobile Pay,Medium,2025-08-18T00:01:05Z
txn-000242,242,3,20250818,105,customer-209,shop-022,item-005,1,4.25,4.25,Mobile Pay,Medium,2025-08-18T00:01:05Z
txn-000243,243,1,20250814,151514,customer-148,shop-013,item-018,2,5.95,11.90,Debit Card,Large,2025-08-14T15:15:14Z
txn-000244,244,1,20250817,104929,customer-126,shop-010,item-015,1,4.95,4.95,Debit Card,Large,2025-08-17T10:49:29Z
txn-000245,245,1,20250820,44056,customer-209,shop-013,item-014,1,7.25,7.25,Cash,Medium,2025-08-20T04:40:56Z
txn-000245,245,2,20250820,44056,customer-209,shop-013,item-016,1,3.00,3.00,Cash,Medium,2025-08-20T04:40:56Z
txn-000246,246,1,20250829,143707,customer-009,shop-009,item-015,1,4.95,4.95,Cash,Large,2025-08-29T14:37:07Z
txn-000247,247,1,20250812,54802,customer-147,shop-004,item-012,1,5.50,5.50,Cash,Small,2025-08-12T05:48:02Z
txn-000247,247,2,20250812,54802,customer-147,shop-004,item-018,1,5.25,5.25,Cash,Medium,2025-08-12T05:48:02Z
txn-000248,248,1,20251013,44542,customer-064,shop-010,item-003,2,4.50,9.00,Gift Card,Medium,2025-10-13T04:45:42Z
txn-000249,249,1,20250821,150305,customer-208,shop-024,item-020,1,2.25,2.25,Mobile Pay,Small,2025-08-21T15:03:05Z
txn-000249,249,2,20250821,150305,customer-208,shop-024,item-014,2,6.75,13.50,Mobile Pay,Small,2025-08-21T15:03:05Z
txn-000250,250,1,20250921,221814,customer-072,shop-020,item-010,1,3.75,3.75,Debit Card,Medium,2025-09-21T22:18:14Z
txn-000251,251,1,20251006,45255,customer-209,shop-004,item-009,1,3.25,3.25,Gift Card,Small,2025-10-06T04:52:55Z
txn-000251,251,2,20251006,45255,customer-209,shop-004,item-005,2,4.25,8.50,Gift Card,Medium,2025-10-06T04:52:55Z
txn-000251,251,3,20251006,45255,customer-209,shop-004,item-019,1,3.25,3.25,Gift Card,Large,2025-10-06T04:52:55Z
txn-000252,252,1,20251001,45435,customer-107,shop-013,item-003,1,5.25,5.25,Credit Card,Large,2025-10-01T04:54:35Z
txn-000252,252,2,20251001,45435,customer-107,shop-013,item-013,2,6.95,13.90,Credit Card,Large,2025-10-01T04:54:35Z
txn-000253,253,1,20250902,3821,customer-149,shop-001,item-015,1,3.50,3.50,Credit Card,Small,2025-09-02T00:38:21Z
txn-000253,253,2,20250902,3821,customer-149,shop-001,item-012,1,5.50,5.50,Credit Card,Medium,2025-09-02T00:38:21Z
txn-000254,254,1,20250827,74410,customer-083,shop-027,item-005,2,4.95,9.90,Mobile Pay,Large,2025-08-27T07:44:10Z
txn-000255,255,1,20251014,61050,customer-013,shop-002,item-006,1,3.95,3.95,Gift Card,Medium,2025-10-14T06:10:50Z
txn-000256,256,1,20251007,23207,customer-233,shop-005,item-009,1,3.25,3.25,Mobile Pay,Small,2025-10-07T02:32:07Z
txn-000257,257,1,20251003,60421,customer-043,shop-002,item-008,1,5.75,5.75,Mobile Pay,Large,2025-10-03T06:04:21Z
txn-000257,257,2,20251003,60421,customer-043,shop-002,item-014,1,6.75,6.75,Mobile Pay,Small,2025-10-03T06:04:21Z
txn-000258,258,1,20250920,162334,customer-175,shop-015,item-004,1,5.75,5.75,Credit Card,Large,2025-09-20T16:23:34Z
txn-000258,258,2,20250920,162334,customer-175,shop-015,item-014,1,6.75,6.75,Credit Card,Small,2025-09-20T16:23:34Z
txn-000259,259,1,20250811,62837,customer-081,shop-012,item-005,3,4.95,14.85,Debit Card,Large,2025-08-11T06:28:37Z
txn-000260,260,1,20250802,14451,customer-157,shop-021,item-007,1,5.25,5.25,Gift Card,Large,2025-08-02T01:44:51Z
txn-000261,261,1,20250913,44944,customer-221,shop-007,item-004,1,5.75,5.75,Credit Card,Large,2025-09-13T04:49:44Z
txn-000262,262,1,20250814,194940,customer-064,shop-009,item-020,1,3.25,3.25,Credit Card,Large,2025-08-14T19:49:40Z
txn-000263,263,1,20250803,203019,customer-218,shop-028,item-020,1,3.25,3.25,Mobile Pay,Large,2025-08-03T20:30:19Z
txn-000264,264,1,20250824,114218,customer-127,shop-013,item-020,1,2.25,2.25,Debit Card,Small,2025-08-24T11:42:18Z
txn-000265,265,1,20250831,232605,customer-034,shop-013,item-006,2,3.95,7.90,Gift Card,Medium,2025-08-31T23:26:05Z
txn-000266,266,1,20250802,140827,customer-068,shop-007,item-013,1,6.95,6.95,Credit Card,Large,2025-08-02T14:08:27Z
txn-000266,266,2,20250802,140827,customer-068,shop-007,item-017,1,2.75,2.75,Credit Card,Medium,2025-08-02T14:08:27Z
txn-000266,266,3,20250802,140827,customer-068,shop-007,item-010,1,3.75,3.75,Credit Card,Medium,2025-08-02T14:08:27Z
txn-000267,267,1,20250828,43248,customer-022,shop-010,item-005,1,4.25,4.25,Cash,Medium,2025-08-28T04:32:48Z
txn-000267,267,2,20250828,43248,customer-022,shop-010,item-018,1,5.95,5.95,Cash,Large,2025-08-28T04:32:48Z
txn-000267,267,3,20250828,43248,customer-022,shop-010,item-011,1,2.75,2.75,Cash,Small,2025-08-28T04:32:48Z
txn-000268,268,1,20250824,100355,customer-015,shop-008,item-020,1,3.25,3.25,Gift Card,Large,2025-08-24T10:03:55Z
txn-000269,269,1,20250818,71704,customer-031,shop-001,item-006,1,3.95,3.95,Debit Card,Medium,2025-08-18T07:17:04Z
txn-000269,269,2,20250818,71704,customer-031,shop-001,item-016,1,3.50,3.50,Debit Card,Large,2025-08-18T07:17:04Z
txn-000270,270,1,20250827,81559,customer-188,shop-029,item-014,1,7.25,7.25,Credit Card,Medium,2025-08-27T08:15:59Z
txn-000271,271,1,20251001,41526,customer-020,shop-016,item-016,1,3.50,3.50,Cash,Large,2025-10-01T04:15:26Z
txn-000272,272,1,20250925,231845,customer-173,shop-024,item-001,1,3.00,3.00,Debit Card,Small,2025-09-25T23:18:45Z
txn-000272,272,2,20250925,231845,customer-173,shop-024,item-002,1,4.50,4.50,Debit Card,Medium,2025-09-25T23:18:45Z
txn-000273,273,1,20250804,162411,customer-142,shop-026,item-008,2,4.95,9.90,Gift Card,Medium,2025-08-04T16:24:11Z
txn-000274,274,1,20250925,174631,customer-096,shop-004,item-017,2,2.25,4.50,Credit Card,Small,2025-09-25T17:46:31Z
txn-000275,275,1,20250828,154921,customer-199,shop-028,item-015,1,3.50,3.50,Mobile Pay,Small,2025-08-28T15:49:21Z
txn-000276,276,1,20251012,12013,customer-160,shop-008,item-016,1,2.50,2.50,Mobile Pay,Small,2025-10-12T01:20:13Z
txn-000277,277,1,20250815,205042,customer-002,shop-030,item-012,2,5.50,11.00,Credit Card,Large,2025-08-15T20:50:42Z
txn-000278,278,1,20250801,92424,customer-195,shop-022,item-017,1,2.25,2.25,Mobile Pay,Small,2025-08-01T09:24:24Z
txn-000279,279,1,20250815,14515,customer-183,shop-009,item-017,3,2.75,8.25,Credit Card,Medium,2025-08-15T01:45:15Z
txn-000279,279,2,20250815,14515,customer-183,shop-009,item-014,1,6.75,6.75,Credit Card,Small,2025-08-15T01:45:15Z
txn-000279,279,3,20250815,14515,customer-183,shop-009,item-012,1,5.50,5.50,Credit Card,Large,2025-08-15T01:45:15Z
txn-000280,280,1,20250807,70746,customer-112,shop-022,item-011,1,2.75,2.75,Debit Card,Medium,2025-08-07T07:07:46Z
txn-000281,281,1,20250827,154211,customer-060,shop-003,item-019,1,3.25,3.25,Debit Card,Small,2025-08-27T15:42:11Z
txn-000281,281,2,20250827,154211,customer-060,shop-003,item-004,1,4.95,4.95,Debit Card,Medium,2025-08-27T15:42:11Z
txn-000282,282,1,20251015,10053,customer-054,shop-015,item-004,1,4.25,4.25,Gift Card,Small,2025-10-15T01:00:53Z
txn-000283,283,1,20251007,215036,customer-155,shop-002,item-008,1,4.95,4.95,Mobile Pay,Medium,2025-10-07T21:50:36Z
txn-000284,284,1,20250818,30828,customer-008,shop-013,item-008,1,4.95,4.95,Cash,Medium,2025-08-18T03:08:28Z
txn-000284,284,2,20250818,30828,customer-008,shop-013,item-004,1,4.25,4.25,Cash,Small,2025-08-18T03:08:28Z
txn-000285,285,1,20250822,195808,customer-034,shop-007,item-003,1,5.25,5.25,Mobile Pay,Large,2025-08-22T19:58:08Z
txn-000285,285,2,20250822,195808,customer-034,shop-007,item-019,1,3.25,3.25,Mobile Pay,Small,2025-08-22T19:58:08Z
txn-000286,286,1,20250913,71611,customer-208,shop-005,item-015,1,3.50,3.50,Mobile Pay,Small,2025-09-13T07:16:11Z
txn-000287,287,1,20250908,142449,customer-128,shop-001,item-007,1,3.75,3.75,Gift Card,Small,2025-09-08T14:24:49Z
txn-000288,288,1,20250930,84709,customer-158,shop-008,item-018,1,5.25,5.25,Mobile Pay,Medium,2025-09-30T08:47:09Z
